"번호","지역","지역2","순위","차수","리파이낸싱","신축","다세대","타운하우스","건축자금","담보","NPL","근질권","ABL","주택","오피스텔","신도시","개발지구","마을","아파트","빌딩","빌라","상가","단독주택","수익률","투자기간","등급","모집금액","투자인원","Y"
468,"평택","국가산업단지",1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,10,"B3",50000,1090,"0"
467,"강남구","삼성동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",39000,650,"0"
466,"제주","애월",1,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,7,"B1",20000,439,"0"
465,"평택","신장동",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,8,"B1",40000,922,"0"
464,"인천","심곡동",1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",50000,894,"0"
463,"김포","마송택지개발지구",1,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,7,"B3",50000,1120,"0"
462,"파주","운정역",1,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,10,"B2",28000,713,"0"
461,"종로","구기동",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,8,"A3",42000,497,"0"
460,"관악구","봉천동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",10000,120,"0"
459,"서귀포혁신도시","인근",1,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,8,"B3",80000,1758,"0"
458,"제주","용수리",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12,"B2",50000,1081,"0"
457,"용인","성복동",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,8,"B1",30000,468,"0"
456,"인천","심곡동",1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",10000,112,"0"
454,"제주","애월",1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,7,"B1",20000,327,"0"
453,"파주","운정역",1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,10,"B2",20000,380,"0"
451,"평택","신장동",1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,8,"B1",30000,446,"0"
449,"신도림","이편한세상아파트",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A1",10000,125,"0"
448,"강남","세곡동",1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,9,"A3",20000,179,"0"
447,"캠프","험프리",1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,11,"C1",10000,208,"0"
446,"캠프","험프리",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,10,"C1",10000,204,"0"
445,"경기","광주",1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.56,7,"B2",30000,506,"0"
444,"캠프","험프리",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,11,"C1",10000,181,"0"
443,"캠프","험프리",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,10,"C1",10000,196,"0"
442,"양평","양수리",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,11,"B3",30000,533,"0"
441,"김포","마송택지개발지구",1,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,7,"B3",20000,346,"0"
440,"송파","잠실동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",35000,587,"0"
439,"남양주","호평동",1,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,7,"A3",20000,311,"0"
438,"양평","양수리",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,11,"B3",20000,232,"0"
437,"김포","마송택지개발지구",1,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,8,"B3",30000,539,"0"
436,"캠프","험프리",1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,11,"C1",20000,353,"0"
435,"횡성","태양광",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,"B1",18000,343,"0"
434,"이천","창전동",1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,15,"C1",20000,367,"0"
433,"평택","국가산업단지",1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,10,"B3",20000,328,"0"
432,"강남","개포동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",17000,324,"0"
431,"횡성","태양광",1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,"B1",10000,219,"0"
430,"인천","심곡동",1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",50000,744,"0"
429,"평택","국가산업단지",1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,11,"B3",10000,192,"0"
427,"횡성","태양광",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,"B1",10000,144,"0"
426,"남양주","호평동",1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,7,"A3",20000,311,"0"
425,"서귀포혁신도시","인근",1,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,8,"B3",30000,560,"0"
424,"양천구","목동",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",20000,362,"0"
423,"강남","청담자이아파트",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",30000,521,"0"
422,"인천","심곡동",1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",31070,490,"0"
421,"가평","맹호부대",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.91,13,"B3",10000,185,"0"
420,"남양주","호평동",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,7,"A3",30000,539,"0"
419,"양천구","목동",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",35000,497,"0"
417,"이천","창전동",1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,15,"C1",5000,122,"0"
416,"횡성","태양광",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,"B1",15000,231,"0"
415,"평택","국가산업단지",1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,11,"B3",10000,252,"0"
414,"양천구","목동",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",20000,328,"0"
413,"종로","구기동",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,9,"A3",30000,427,"0"
412,"마포","공덕동",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",1400,189,"0"
411,"가평","맹호부대",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.91,13,"B3",10000,205,"0"
410,"서귀포혁신도시","인근",1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,9,"B3",30000,592,"0"
409,"인천","심곡동",1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",37000,503,"0"
408,"양천구","목동",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",35000,519,"0"
406,"마포","공덕동",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,"A2",40000,652,"0"
404,"이천","창전동",1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,15,"C1",10000,221,"0"
403,"용인","성복동",1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,8,"B1",30000,494,"0"
402,"용인","동천동",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.63,14,"B2",20000,363,"0"
401,"캠프","험프리",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,11,"C1",10000,164,"0"
399,"김포","마송택지개발지구",1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,8,"B3",50000,747,"0"
395,"캠프","험프리",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,11,"C1",15000,288,"0"
396,"인천","심곡동",1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",20000,332,"0"
394,"안성","연지동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.63,11,"B2",35000,606,"0"
393,"제주","애월",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,8,"B1",30000,516,"0"
392,"인천","심곡동",1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",29930,507,"0"
391,"캠프","험프리",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,11,"C1",20000,418,"0"
390,"남양주","호평동",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,7,"A3",50000,702,"0"
389,"평택","국가산업단지",1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,11,"B3",30000,500,"0"
387,"태안","안면도",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,6,"B3",35000,389,"0"
386,"캠프","험프리",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,12,"C1",65000,914,"0"
385,"인천","심곡동",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.9,6,"A3",77000,1185,"0"
384,"이천","창전동",1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,16,"C1",20000,281,"0"
383,"가평","맹호부대",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.91,14,"B3",30000,552,"0"
382,"광진구","자양동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",12000,121,"0"
381,"전주","삼천동",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,6,"D3",75000,806,"0"
380,"용인","동천동",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.63,14,"B2",50000,725,"0"
379,"평택","국가산업단지",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,11,"B3",80000,1148,"0"
377,"파주","운정역",1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,11,"B2",30000,388,"0"
376,"서울","화곡동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",18000,163,"0"
375,"서초","방배동",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,"A2",18000,153,"0"
374,"이천","창전동",1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,16,"C1",20000,277,"0"
373,"용인","동천동",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.63,14,"B2",40000,595,"0"
372,"서산","석남동",2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.8,3,"D3",28000,132,"0"
371,"용인","동천동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.63,14,"B2",50000,795,"0"
370,"강남","세곡동",1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,10,"A3",23000,175,"0"
369,"횡성","태양광",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,"B1",67000,957,"0"
368,"강남","세곡동",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,10,"A3",70000,644,"0"
367,"이천","창전동",1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,16,"C1",40000,696,"0"
366,"일산","고양국제고",1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,12,"B1",30000,449,"0"
365,"김포","마송택지개발지구",1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,9,"B3",40000,527,"0"
364,"김포","마송택지개발지구",1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,9,"B3",50000,605,"0"
363,"종로","구기동",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,10,"A3",30000,343,"0"
362,"이천","창전동",1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,16,"C1",20000,314,"0"
361,"제주","애월",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,9,"B1",50000,506,"0"
360,"이천","창전동",1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,16,"C1",35000,525,"0"
359,"이천","창전동",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,17,"C1",65000,1001,"0"
358,"종로","구기동",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,10,"A3",75000,785,"0"
357,"종로","구기동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,10,"A3",70000,687,"0"
356,"남양주","호평동",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,8,"A3",60000,617,"0"
355,"파주","운정역",1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,12,"B2",40000,559,"0"
354,"남양주","호평동",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,8,"A3",53000,696,"0"
353,"남양주","호평동",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9,8,"A3",50000,632,"0"
352,"가평","맹호부대",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.91,14,"B3",20000,321,"0"
351,"김포","마송택지개발지구",1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,9,"B3",60000,804,"0"
350,"제주","애월",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,9,"B1",50000,632,"0"
349,"김포","마송택지개발지구",1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.7,9,"B3",80000,1173,"0"
348,"가평","맹호부대",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.91,14,"B3",45000,764,"0"
347,"평택","신장동",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,11,"B1",50000,700,"0"
346,"양평","양수리",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,13,"B3",50000,727,"0"
345,"태안","안면도",1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,7,"B3",50000,786,"0"
344,"제주","애월",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,9,"B1",50000,685,"0"
343,"파주","운정역",1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,12,"B2",30000,467,"0"
341,"제주","애월",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,9,"B1",50000,726,"0"
340,"태안","안면도",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,7,"B3",70000,904,"0"
339,"파주","운정역",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,12,"B2",64000,849,"0"
338,"태안","안면도",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,7,"B3",80000,1167,"0"
337,"파주","운정역",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,12,"B2",70000,940,"0"
334,"영흥도","퀸오브마리나",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,"B1",80000,1209,"0"
333,"영흥도","퀸오브마리나",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,"B1",120000,1709,"0"
330,"평택","신장동",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,11,"B1",50000,568,"0"
329,"용인","성복동",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11,"B1",30000,341,"0"
328,"전주","삼천동",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,8,"D3",45000,489,"0"
327,"일산","고양국제고",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,13,"B1",70000,807,"0"
324,"전주","중화산동2가",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.06,7,"D2",57000,676,"0"
323,"양평","양수리",1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,14,"B3",50000,636,"0"
322,"태안버스터미널","인근",1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,8,"C1",44000,419,"0"
321,"용인","성복동",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11,"B1",20000,206,"0"
319,"서귀포시","삼달리",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,6,"B3",35000,335,"0"
318,"서귀포시","삼달리",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,6,"B3",150000,1260,"0"
317,"양평","양수리",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,14,"B3",84000,822,"0"
316,"안양","호계동",1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,10,"A3",1e+05,791,"0"
315,"전주","삼천동",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,8,"D3",75000,472,"0"
314,"거제단독주택","신축",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.3,10,"D3",38000,320,"0"
313,"안양","호계동",1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,10,"A3",85000,639,"0"
312,"평택","신장동",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,12,"B1",135000,1086,"0"
311,"안양","호계동",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,10,"A3",115000,846,"0"
310,"전주","중화산동2가",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.06,8,"D2",1e+05,625,"0"
309,"청평","상천리",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,6,"B1",115000,740,"0"
308,"일산","고양국제고",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,8,"A3",15000,55,"0"
307,"태안버스터미널","인근",1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,10,"C1",30000,181,"0"
306,"일산","고양국제고",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,9,"B1",20000,147,"0"
305,"원주","세브란스",1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,9,"B1",70000,416,"0"
304,"서귀포혁신도시","인근",1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,13,"B3",46000,221,"0"
302,"송악신도시","오피스텔",1,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.35,6,"B2",15000,103,"0"
301,"신림동","29세대",1,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.6,6,"A3",12000,73,"0"
300,"서귀포혁신도시","인근",1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,13,"B3",40000,240,"0"
299,"파주","문산역",1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,6,"B1",48000,304,"0"
298,"파주","문산역",1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,6,"B2",40000,223,"0"
297,"용인","성복동",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,12,"B1",95000,451,"0"
296,"경기","광주",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.56,11,"B2",120000,779,"0"
295,"전주","중화산동2가",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.06,9,"D2",1e+05,309,"0"
294,"일산","고양국제고",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,10,"B1",39000,186,"0"
293,"제주","한림리",1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.56,11,"B2",70000,327,"0"
292,"서산","석남동",1,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,6,"C2",36000,216,"0"
291,"원주","세브란스",1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,10,"B1",50000,180,"0"
290,"화성","시청",1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.2,7,"C1",39000,202,"0"
289,"화성","바이오밸리인근",1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,5,"C1",30000,153,"0"
288,"고양시","성석동",1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,5,"C1",15000,122,"0"
287,"서귀포혁신도시","인근",1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,13,"B3",40000,221,"0"
286,"주안동","32세대",1,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.7,8,"A3",35000,169,"0"
285,"일산","고양국제고",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11,"B1",30000,145,"0"
282,"태안버스터미널","인근",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,10,"C1",60000,268,"0"
281,"일산","고양국제고",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,9,"A3",30000,64,"0"
280,"서귀포혁신도시","인근",1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,14,"B3",40000,218,"0"
278,"전주","삼천동",1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,5,"A3",150000,660,"0"
277,"전주","삼천동",1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,5,"A3",16,744,"0"
276,"태안버스터미널","인근",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,11,"C1",30000,147,"0"
275,"화성","바이오밸리인근",1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,5,"C1",55000,316,"0"
274,"전주","삼천동",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,5,"A3",150000,929,"0"
273,"서산","석남동",1,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,7,"C2",30000,148,"0"
272,"원주","세브란스",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,10,"B1",50000,342,"0"
271,"화성","바이오밸리인근",1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,5,"C1",30000,296,"0"
270,"서귀포혁신도시","인근",1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,14,"B3",45000,157,"0"
269,"파주","문산역",1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28,8,"B1",30000,181,"0"
268,"일산","고양국제고",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11,"B1",60000,431,"0"
267,"제주","한림리",1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.56,12,"B2",50000,419,"0"
266,"파주","문산역",1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.56,8,"B2",30000,282,"0"
265,"양천구","신정동",1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.8,8,"A3",30000,207,"0"
264,"서귀포혁신도시","인근",1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,14,"B3",30000,195,"0"
263,"태안버스터미널","인근",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,11,"C1",39000,140,"0"
262,"거제단지형","단독주택",1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.8,5,"C2",14000,118,"0"
261,"화성","시청",1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.2,8,"C1",30000,288,"0"
260,"서귀포혁신도시","인근",1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,14,"B3",25000,262,"0"
259,"서귀포혁신도시","인근",1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,14,"B3",50000,291,"0"
258,"태안버스터미널","인근",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,11,"C1",81000,415,"0"
257,"서귀포혁신도시","인근",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.77,14,"B3",1e+05,592,"0"
256,"일산","고양국제고",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,"A3",30000,123,"0"
255,"일산","고양국제고",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,11,"B1",30000,141,"0"
254,"신림동","29세대",1,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.6,7,"A3",30000,183,"0"
